src_domain,tgt_domain,weight,log_weight,is_bridge
crooksandliars.com,google.com,3.0,1.386294,False
chicagotribune.com,google.com,33.0,3.526361,False
arstechnica.com,google.com,8.0,2.197225,False
gatesofvienna.blogspot.com,google.com,19.0,2.995732,False
capitalfax.blogspot.com,google.com,55.0,4.025352,False
dailykos.com,google.com,3.0,1.386294,False
deadspin.com,google.com,45.0,3.828641,False
bbc.co.uk,google.com,7.0,2.079442,False
d-day.blogspot.com,google.com,39.0,3.688879,False
djtechnocrat.blogspot.com,google.com,69.0,4.248495,False
feedproxy.google.com,google.com,49.0,3.912023,False
forum.dvdtalk.com,google.com,91.0,4.521789,False
cnn.com,google.com,102.0,4.634729,False
examiner.com,google.com,24.0,3.218876,False
circleof13.blogspot.com,google.com,32.0,3.496508,False
edition.cnn.com,google.com,58.0,4.077537,False
concurringopinions.com,google.com,32.0,3.496508,False
classicalvalues.com,google.com,111.0,4.718499,False
atlasshrugs2000.typepad.com,google.com,78.0,4.369448,False
feeds.gothamistllc.com,google.com,94.0,4.553877,False
conservapedia.com,google.com,130.0,4.875197,False
corner.nationalreview.com,google.com,3.0,1.386294,False
businessweek.com,google.com,3.0,1.386294,False
fivethirtyeight.com,google.com,28.0,3.367296,False
bloomberg.com,google.com,114.0,4.744932,False
eonline.com,google.com,31.0,3.465736,False
cajunboyinthecity.blogspot.com,google.com,53.0,3.988984,False
cinie.wordpress.com,google.com,97.0,4.584967,False
alterdestiny.blogspot.com,google.com,11.0,2.484907,False
boston.com,google.com,39.0,3.688879,False
blogs.zdnet.com,google.com,22.0,3.135494,False
blogs.wsj.com,google.com,17.0,2.890372,False
foxnews.com,google.com,2.0,1.098612,False
downwithtyranny.blogspot.com,google.com,24.0,3.218876,False
feeds.gawker.com,google.com,21.0,3.091042,False
freerepublic.com,google.com,28.0,3.367296,False
flickr.com,google.com,3.0,1.386294,False
cujo359.blogspot.com,google.com,13.0,2.639057,False
althouse.blogspot.com,google.com,29.0,3.401197,False
babbazeesbrain.blogspot.com,google.com,1372.0,7.224753,False
amazon.com,google.com,132.0,4.890349,False
blogs.abcnews.com,google.com,9.0,2.302585,False
gawker.com,google.com,91.0,4.521789,False
firstread.msnbc.msn.com,google.com,26.0,3.295837,False
cbc.ca,google.com,2.0,1.098612,False
cdc.gov,google.com,2.0,1.098612,False
2.bp.blogspot.com,greenwichroundup.blogspot.com,1411.0,7.252762,False
edition.cnn.com,greenwichroundup.blogspot.com,3.0,1.386294,False
finance.yahoo.com,greenwichroundup.blogspot.com,2.0,1.098612,False
blogger.com,greenwichroundup.blogspot.com,14860.0,9.606496,False
chron.com,greenwichroundup.blogspot.com,16.0,2.833213,False
digg.com,greenwichroundup.blogspot.com,3.0,1.386294,False
blog.wired.com,greenwichroundup.blogspot.com,2.0,1.098612,False
freerepublic.com,greenwichroundup.blogspot.com,16.0,2.833213,False
forbes.com,greenwichroundup.blogspot.com,172.0,5.153292,False
3.bp.blogspot.com,greenwichroundup.blogspot.com,967.0,6.875232,False
facebook.com,greenwichroundup.blogspot.com,12.0,2.564949,False
abcnews.go.com,greenwichroundup.blogspot.com,33.0,3.526361,False
foxnews.com,greenwichroundup.blogspot.com,6.0,1.94591,False
en.wikipedia.org,greenwichroundup.blogspot.com,1438.0,7.271704,False
dailykos.com,greenwichroundup.blogspot.com,8.0,2.197225,False
bloomberg.com,greenwichroundup.blogspot.com,621.0,6.43294,False
blogs.wsj.com,greenwichroundup.blogspot.com,10.0,2.397895,False
alternet.org,greenwichroundup.blogspot.com,4.0,1.609438,False
1.bp.blogspot.com,greenwichroundup.blogspot.com,1026.0,6.934397,False
cbsnews.com,greenwichroundup.blogspot.com,10.0,2.397895,False
cnn.com,greenwichroundup.blogspot.com,3.0,1.386294,False
google.com,greenwichroundup.blogspot.com,1115.0,7.017506,False
gawker.com,greenwichroundup.blogspot.com,9.0,2.302585,False
businessweek.com,greenwichroundup.blogspot.com,12.0,2.564949,False
chicagotribune.com,greenwichroundup.blogspot.com,997.0,6.905753,False
feedproxy.google.com,greenwichroundup.blogspot.com,973.0,6.881411,False
dailymail.co.uk,greenwichroundup.blogspot.com,2.0,1.098612,False
4.bp.blogspot.com,greenwichroundup.blogspot.com,1809.0,7.501082,False
economist.com,greenwichroundup.blogspot.com,6.0,1.94591,False
boston.com,greenwichroundup.blogspot.com,45.0,3.828641,False
examiner.com,greenwichroundup.blogspot.com,3.0,1.386294,False
ft.com,greenwichroundup.blogspot.com,8.0,2.197225,False
amazon.com,greenwichroundup.blogspot.com,269.0,5.598422,False
flickr.com,greenwichroundup.blogspot.com,4.0,1.609438,False
gizmodo.com,guardian.co.uk,2.0,1.098612,False
crooksandliars.com,guardian.co.uk,9.0,2.302585,False
blog.wired.com,guardian.co.uk,29.0,3.401197,False
cbc.ca,guardian.co.uk,4.0,1.609438,False
gawker.com,guardian.co.uk,21.0,3.091042,False
classicalvalues.com,guardian.co.uk,26.0,3.295837,False
forum.dvdtalk.com,guardian.co.uk,23.0,3.178054,False
digg.com,guardian.co.uk,4.0,1.609438,False
commondreams.org,guardian.co.uk,77.0,4.356709,False
businessweek.com,guardian.co.uk,6.0,1.94591,False
djtechnocrat.blogspot.com,guardian.co.uk,49.0,3.912023,False
deadspin.com,guardian.co.uk,2.0,1.098612,False
cbsnews.com,guardian.co.uk,11.0,2.484907,False
bloomberg.com,guardian.co.uk,17.0,2.890372,False
atlasshrugs2000.typepad.com,guardian.co.uk,28.0,3.367296,False
dumpbachmann.blogspot.com,guardian.co.uk,11.0,2.484907,False
freerepublic.com,guardian.co.uk,10.0,2.397895,False
cajunboyinthecity.blogspot.com,guardian.co.uk,8.0,2.197225,False
capitalfax.blogspot.com,guardian.co.uk,4.0,1.609438,False
blog.badtux.net,guardian.co.uk,29.0,3.401197,False
forbes.com,guardian.co.uk,16.0,2.833213,False
blogs.wsj.com,guardian.co.uk,18.0,2.944439,False
chron.com,guardian.co.uk,2.0,1.098612,False
downwithtyranny.blogspot.com,guardian.co.uk,36.0,3.610918,False
angrybear.blogspot.com,guardian.co.uk,13.0,2.639057,False
bbc.co.uk,guardian.co.uk,89.0,4.49981,False
conservapedia.com,guardian.co.uk,33.0,3.526361,False
d-day.blogspot.com,guardian.co.uk,112.0,4.727388,False
alterdestiny.blogspot.com,guardian.co.uk,145.0,4.983607,False
circleof13.blogspot.com,guardian.co.uk,108.0,4.691348,False
boston.com,guardian.co.uk,10.0,2.397895,False
economist.com,guardian.co.uk,9.0,2.302585,False
concurringopinions.com,guardian.co.uk,16.0,2.833213,False
althouse.blogspot.com,guardian.co.uk,11.0,2.484907,False
feeds.gawker.com,guardian.co.uk,25.0,3.258097,False
examiner.com,guardian.co.uk,3.0,1.386294,False
blog.openitstrategies.com,guardian.co.uk,6.0,1.94591,False
cinie.wordpress.com,guardian.co.uk,15.0,2.772589,False
firstread.msnbc.msn.com,guardian.co.uk,4.0,1.609438,False
feedproxy.google.com,guardian.co.uk,14.0,2.70805,False
gatesofvienna.blogspot.com,guardian.co.uk,21.0,3.091042,False
alternet.org,guardian.co.uk,40.0,3.713572,False
evolvehappy.com,guardian.co.uk,48.0,3.89182,False
amazon.com,guardian.co.uk,515.0,6.246107,False
dailykos.com,guardian.co.uk,3.0,1.386294,False
babbazeesbrain.blogspot.com,guardian.co.uk,256.0,5.549076,False
cujo359.blogspot.com,guardian.co.uk,5.0,1.791759,False
chacha.com,guardian.co.uk,16.0,2.833213,False
buckmire.blogspot.com,guardian.co.uk,4.0,1.609438,False
feeds.gothamistllc.com,guardian.co.uk,109.0,4.70048,False
danceswithanxiety.blogspot.com,guardian.co.uk,42.0,3.7612,False
digitalspy.co.uk,guardian.co.uk,600.0,6.398595,False
arstechnica.com,guardian.co.uk,3.0,1.386294,False
dailymail.co.uk,guardian.co.uk,32.0,3.496508,False
apple.com,guardian.co.uk,4.0,1.609438,False
fivethirtyeight.com,guardian.co.uk,5.0,1.791759,False
blogs.zdnet.com,guardian.co.uk,4.0,1.609438,False
abcnews.go.com,guardian.co.uk,4.0,1.609438,False
cnn.com,guardian.co.uk,10.0,2.397895,False
blogs.abcnews.com,guardian.co.uk,2.0,1.098612,False
google.com,guardian.co.uk,48.0,3.89182,False
facebook.com,guardian.co.uk,19.0,2.995732,False
foxnews.com,guardian.co.uk,8.0,2.197225,False
cdc.gov,guardian.co.uk,4.0,1.609438,False
1.bp.blogspot.com,guardian.co.uk,2.0,1.098612,False
edition.cnn.com,guardian.co.uk,3.0,1.386294,False
en.wikipedia.org,guardian.co.uk,635.0,6.455199,False
corner.nationalreview.com,guardian.co.uk,2.0,1.098612,False
ft.com,guardian.co.uk,40.0,3.713572,False
flickr.com,guardian.co.uk,21.0,3.091042,False
freerepublic.com,haaretz.com,3.0,1.386294,False
classicalvalues.com,haaretz.com,10.0,2.397895,False
boston.com,haaretz.com,9.0,2.302585,False
downwithtyranny.blogspot.com,haaretz.com,7.0,2.079442,False
blog.badtux.net,haaretz.com,4.0,1.609438,False
cbsnews.com,haaretz.com,2.0,1.098612,False
conservapedia.com,haaretz.com,19.0,2.995732,False
gawker.com,haaretz.com,2.0,1.098612,False
djtechnocrat.blogspot.com,haaretz.com,7.0,2.079442,False
digitalspy.co.uk,haaretz.com,8.0,2.197225,False
gatesofvienna.blogspot.com,haaretz.com,6.0,1.94591,False
babbazeesbrain.blogspot.com,haaretz.com,162.0,5.09375,False
blogs.abcnews.com,haaretz.com,3.0,1.386294,False
d-day.blogspot.com,haaretz.com,12.0,2.564949,False
feedproxy.google.com,haaretz.com,24.0,3.218876,False
guardian.co.uk,haaretz.com,18.0,2.944439,False
circleof13.blogspot.com,haaretz.com,14.0,2.70805,False
atlasshrugs2000.typepad.com,haaretz.com,23.0,3.178054,False
alternet.org,haaretz.com,4.0,1.609438,False
freerepublic.com,holycoast.blogspot.com,5.0,1.791759,False
breitbart.com,holycoast.blogspot.com,244.0,5.501258,False
google.com,holycoast.blogspot.com,12.0,2.564949,False
en.wikipedia.org,holycoast.blogspot.com,21.0,3.091042,False
guardian.co.uk,holycoast.blogspot.com,21.0,3.091042,False
chron.com,holycoast.blogspot.com,17.0,2.890372,False
blogger.com,holycoast.blogspot.com,2.0,1.098612,False
corner.nationalreview.com,holycoast.blogspot.com,172.0,5.153292,False
haaretz.com,holycoast.blogspot.com,3.0,1.386294,False
althouse.blogspot.com,holycoast.blogspot.com,2.0,1.098612,False
edition.cnn.com,holycoast.blogspot.com,2.0,1.098612,False
blogs.abcnews.com,holycoast.blogspot.com,62.0,4.143135,False
ft.com,holycoast.blogspot.com,19.0,2.995732,False
chicagotribune.com,holycoast.blogspot.com,9.0,2.302585,False
cbsnews.com,holycoast.blogspot.com,17.0,2.890372,False
feedproxy.google.com,holycoast.blogspot.com,9.0,2.302585,False
2.bp.blogspot.com,holycoast.blogspot.com,5.0,1.791759,False
firstread.msnbc.msn.com,holycoast.blogspot.com,9.0,2.302585,False
facebook.com,holycoast.blogspot.com,9.0,2.302585,False
abcnews.go.com,holycoast.blogspot.com,73.0,4.304065,False
dailykos.com,holycoast.blogspot.com,15.0,2.772589,False
blogs.wsj.com,holycoast.blogspot.com,4.0,1.609438,False
examiner.com,holycoast.blogspot.com,24.0,3.218876,False
bloomberg.com,holycoast.blogspot.com,28.0,3.367296,False
boston.com,holycoast.blogspot.com,32.0,3.496508,False
amazon.com,holycoast.blogspot.com,15.0,2.772589,False
foxnews.com,holycoast.blogspot.com,788.0,6.670766,False
dailymail.co.uk,holycoast.blogspot.com,33.0,3.526361,False
finance.yahoo.com,holycoast.blogspot.com,3.0,1.386294,False
gawker.com,holycoast.blogspot.com,2.0,1.098612,False
cnn.com,holycoast.blogspot.com,38.0,3.663562,False
downwithtyranny.blogspot.com,hotair.com,7.0,2.079442,False
cinie.wordpress.com,hotair.com,5.0,1.791759,False
holycoast.blogspot.com,hotair.com,20.0,3.044522,False
dumpbachmann.blogspot.com,hotair.com,3.0,1.386294,False
babbazeesbrain.blogspot.com,hotair.com,4.0,1.609438,False
althouse.blogspot.com,hotair.com,6.0,1.94591,False
economist.com,hotair.com,2.0,1.098612,False
classicalvalues.com,hotair.com,18.0,2.944439,False
cujo359.blogspot.com,hotair.com,5.0,1.791759,False
gatesofvienna.blogspot.com,hotair.com,3.0,1.386294,False
gawker.com,hotair.com,2.0,1.098612,False
atlasshrugs2000.typepad.com,hotair.com,10.0,2.397895,False
cajunboyinthecity.blogspot.com,hotair.com,2.0,1.098612,False
freerepublic.com,hotair.com,10.0,2.397895,False
fivethirtyeight.com,hotair.com,3.0,1.386294,False
google.com,hotair.com,3.0,1.386294,False
dailymail.co.uk,hotair.com,12.0,2.564949,False
bloomberg.com,hotair.com,5.0,1.791759,False
cnn.com,hotair.com,11.0,2.484907,False
amazon.com,hotair.com,13.0,2.639057,False
blog.wired.com,hotair.com,4.0,1.609438,False
firstread.msnbc.msn.com,hotair.com,3.0,1.386294,False
abcnews.go.com,hotair.com,3.0,1.386294,False
corner.nationalreview.com,hotair.com,9.0,2.302585,False
blogs.abcnews.com,hotair.com,24.0,3.218876,False
foxnews.com,hotair.com,33.0,3.526361,False
cbsnews.com,hotair.com,9.0,2.302585,False
edition.cnn.com,hotair.com,2.0,1.098612,False
guardian.co.uk,hotair.com,3.0,1.386294,False
chicagotribune.com,hotair.com,2.0,1.098612,False
en.wikipedia.org,hotair.com,20.0,3.044522,False
boston.com,hotair.com,2.0,1.098612,False
economist.com,huffingtonpost.com,6.0,1.94591,False
commondreams.org,huffingtonpost.com,16.0,2.833213,False
greenwichroundup.blogspot.com,huffingtonpost.com,23.0,3.178054,False
cajunboyinthecity.blogspot.com,huffingtonpost.com,94.0,4.553877,False
boston.com,huffingtonpost.com,12.0,2.564949,False
evolvehappy.com,huffingtonpost.com,11.0,2.484907,False
crooksandliars.com,huffingtonpost.com,14.0,2.70805,False
holycoast.blogspot.com,huffingtonpost.com,23.0,3.178054,False
blog.openitstrategies.com,huffingtonpost.com,2.0,1.098612,False
alternet.org,huffingtonpost.com,66.0,4.204693,False
althouse.blogspot.com,huffingtonpost.com,17.0,2.890372,False
danceswithanxiety.blogspot.com,huffingtonpost.com,27.0,3.332205,False
cujo359.blogspot.com,huffingtonpost.com,75.0,4.330733,False
downwithtyranny.blogspot.com,huffingtonpost.com,192.0,5.26269,False
alterdestiny.blogspot.com,huffingtonpost.com,21.0,3.091042,False
blogs.abcnews.com,huffingtonpost.com,11.0,2.484907,False
digitalspy.co.uk,huffingtonpost.com,47.0,3.871201,False
hotair.com,huffingtonpost.com,5.0,1.791759,False
corner.nationalreview.com,huffingtonpost.com,3.0,1.386294,False
angrybear.blogspot.com,huffingtonpost.com,9.0,2.302585,False
examiner.com,huffingtonpost.com,11.0,2.484907,False
blog.badtux.net,huffingtonpost.com,17.0,2.890372,False
classicalvalues.com,huffingtonpost.com,16.0,2.833213,False
concurringopinions.com,huffingtonpost.com,31.0,3.465736,False
babbazeesbrain.blogspot.com,huffingtonpost.com,10.0,2.397895,False
eonline.com,huffingtonpost.com,27.0,3.332205,False
capitalfax.blogspot.com,huffingtonpost.com,17.0,2.890372,False
buckmire.blogspot.com,huffingtonpost.com,30.0,3.433987,False
dailykos.com,huffingtonpost.com,14.0,2.70805,False
forum.dvdtalk.com,huffingtonpost.com,9.0,2.302585,False
feedproxy.google.com,huffingtonpost.com,12.0,2.564949,False
cbsnews.com,huffingtonpost.com,21.0,3.091042,False
blogs.zdnet.com,huffingtonpost.com,2.0,1.098612,False
deadspin.com,huffingtonpost.com,4.0,1.609438,False
guardian.co.uk,huffingtonpost.com,26.0,3.295837,False
blogs.wsj.com,huffingtonpost.com,5.0,1.791759,False
gawker.com,huffingtonpost.com,76.0,4.343805,False
conservapedia.com,huffingtonpost.com,26.0,3.295837,False
chacha.com,huffingtonpost.com,16.0,2.833213,False
d-day.blogspot.com,huffingtonpost.com,267.0,5.590987,False
forbes.com,huffingtonpost.com,8.0,2.197225,False
feeds.gothamistllc.com,huffingtonpost.com,26.0,3.295837,False
fivethirtyeight.com,huffingtonpost.com,51.0,3.951244,False
cnn.com,huffingtonpost.com,29.0,3.401197,False
dumpbachmann.blogspot.com,huffingtonpost.com,292.0,5.680173,False
feeds.gawker.com,huffingtonpost.com,9.0,2.302585,False
firstread.msnbc.msn.com,huffingtonpost.com,29.0,3.401197,False
circleof13.blogspot.com,huffingtonpost.com,33.0,3.526361,False
bbc.co.uk,huffingtonpost.com,5.0,1.791759,False
freerepublic.com,huffingtonpost.com,6.0,1.94591,False
cinie.wordpress.com,huffingtonpost.com,222.0,5.407172,False
atlasshrugs2000.typepad.com,huffingtonpost.com,21.0,3.091042,False
blog.wired.com,huffingtonpost.com,8.0,2.197225,False
edition.cnn.com,huffingtonpost.com,7.0,2.079442,False
abcnews.go.com,huffingtonpost.com,12.0,2.564949,False
en.wikipedia.org,huffingtonpost.com,116.0,4.762174,False
ft.com,huffingtonpost.com,4.0,1.609438,False
businessweek.com,huffingtonpost.com,5.0,1.791759,False
cbc.ca,huffingtonpost.com,2.0,1.098612,False
amazon.com,huffingtonpost.com,84.0,4.442651,False
foxnews.com,huffingtonpost.com,22.0,3.135494,False
chicagotribune.com,huffingtonpost.com,9.0,2.302585,False
finance.yahoo.com,huffingtonpost.com,3.0,1.386294,False
facebook.com,huffingtonpost.com,6.0,1.94591,False
bloomberg.com,huffingtonpost.com,25.0,3.258097,False
dailymail.co.uk,huffingtonpost.com,2.0,1.098612,False
flickr.com,huffingtonpost.com,2.0,1.098612,False
google.com,huffingtonpost.com,39.0,3.688879,False
arstechnica.com,huffingtonpost.com,2.0,1.098612,False
chron.com,huffingtonpost.com,3.0,1.386294,False
haaretz.com,huffingtonpost.com,6.0,1.94591,False
cdc.gov,huffingtonpost.com,9.0,2.302585,False
feeds.gawker.com,i.gizmodo.com,211.0,5.356586,False
blogs.zdnet.com,i.gizmodo.com,14.0,2.70805,False
feeds.gothamistllc.com,i.gizmodo.com,6.0,1.94591,False
gizmodo.com,i.gizmodo.com,4306.0,8.367997,False
babbazeesbrain.blogspot.com,i.gizmodo.com,2.0,1.098612,False
forum.dvdtalk.com,i.gizmodo.com,11.0,2.484907,False
feedproxy.google.com,i.gizmodo.com,3.0,1.386294,False
blog.wired.com,i.gizmodo.com,85.0,4.454347,False
cajunboyinthecity.blogspot.com,i.gizmodo.com,4.0,1.609438,False
chron.com,i.gizmodo.com,2.0,1.098612,False
gawker.com,i.gizmodo.com,34.0,3.555348,False
amazon.com,i.gizmodo.com,453.0,6.118097,False
djtechnocrat.blogspot.com,i.gizmodo.com,3.0,1.386294,False
cnn.com,i.gizmodo.com,4.0,1.609438,False
boston.com,i.gizmodo.com,11.0,2.484907,False
apple.com,i.gizmodo.com,19.0,2.995732,False
dailymail.co.uk,i.gizmodo.com,11.0,2.484907,False
economist.com,i.gizmodo.com,6.0,1.94591,False
businessweek.com,i.gizmodo.com,8.0,2.197225,False
guardian.co.uk,i.gizmodo.com,3.0,1.386294,False
examiner.com,i.gizmodo.com,2.0,1.098612,False
digg.com,i.gizmodo.com,9.0,2.302585,False
en.wikipedia.org,i.gizmodo.com,124.0,4.828314,False
bloomberg.com,i.gizmodo.com,18.0,2.944439,False
cbsnews.com,i.gizmodo.com,2.0,1.098612,False
finance.yahoo.com,i.gizmodo.com,3.0,1.386294,False
google.com,i.gizmodo.com,23.0,3.178054,False
flickr.com,i.gizmodo.com,142.0,4.962845,False
engadget.com,i.gizmodo.com,114.0,4.744932,False
arstechnica.com,i.gizmodo.com,27.0,3.332205,False
atlasshrugs2000.typepad.com,ibloga.blogspot.com,48.0,3.89182,False
babbazeesbrain.blogspot.com,ibloga.blogspot.com,22.0,3.135494,False
gatesofvienna.blogspot.com,ibloga.blogspot.com,23.0,3.178054,False
en.wikipedia.org,ibloga.blogspot.com,191.0,5.257495,False
amazon.com,ibloga.blogspot.com,74.0,4.317488,False
blogger.com,ibloga.blogspot.com,17.0,2.890372,False
chicagotribune.com,ibloga.blogspot.com,3.0,1.386294,False
huffingtonpost.com,ibloga.blogspot.com,6.0,1.94591,False
dailykos.com,ibloga.blogspot.com,4.0,1.609438,False
examiner.com,ibloga.blogspot.com,3.0,1.386294,False
boston.com,ibloga.blogspot.com,3.0,1.386294,False
foxnews.com,ibloga.blogspot.com,34.0,3.555348,False
blogs.abcnews.com,ibloga.blogspot.com,8.0,2.197225,False
abcnews.go.com,ibloga.blogspot.com,12.0,2.564949,False
guardian.co.uk,ibloga.blogspot.com,30.0,3.433987,False
3.bp.blogspot.com,ibloga.blogspot.com,4.0,1.609438,False
breitbart.com,ibloga.blogspot.com,9.0,2.302585,False
bloomberg.com,ibloga.blogspot.com,11.0,2.484907,False
edition.cnn.com,ibloga.blogspot.com,3.0,1.386294,False
ft.com,ibloga.blogspot.com,3.0,1.386294,False
haaretz.com,ibloga.blogspot.com,22.0,3.135494,False
flickr.com,ibloga.blogspot.com,3.0,1.386294,False
4.bp.blogspot.com,ibloga.blogspot.com,2.0,1.098612,False
cbsnews.com,ibloga.blogspot.com,6.0,1.94591,False
google.com,ibloga.blogspot.com,33.0,3.526361,False
hotair.com,ibloga.blogspot.com,20.0,3.044522,False
cbc.ca,ibloga.blogspot.com,5.0,1.791759,False
cnn.com,ibloga.blogspot.com,19.0,2.995732,False
corner.nationalreview.com,ibloga.blogspot.com,7.0,2.079442,False
chron.com,ibloga.blogspot.com,3.0,1.386294,False
forbes.com,ibloga.blogspot.com,3.0,1.386294,False
freerepublic.com,ibloga.blogspot.com,3.0,1.386294,False
dailymail.co.uk,ibloga.blogspot.com,23.0,3.178054,False
blog.wired.com,ibloga.blogspot.com,3.0,1.386294,False
bbc.co.uk,ibloga.blogspot.com,3.0,1.386294,False
facebook.com,ibloga.blogspot.com,2.0,1.098612,False
crooksandliars.com,icestationtango.blogspot.com,290.0,5.673323,False
